rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10006856-requiem,Glenn Whipp,FALSE,Los Angeles Daily News,Fresh,3月4日,2006/11/3,"What cannot be debated is the strength of Huller's naturalistic lead performance, a frighteninglyn intense turn that brings to mind Emily Watson's work in Breaking the Waves."
m/10006856-requiem,Martin Rubin,TRUE,Chicago Reader,Rotten,,2006/11/16,"The nonsensationalistic results are also somewhat ho-hum -- and oddly less convincing than Friedkin's lurid mess, let alone the elegant satanism sagas of Tourneur and Polanski."
m/10006856-requiem,Michael Phillips,TRUE,Chicago Tribune,Fresh,3.5/4,2006/11/16,"The confusion and panic and everyday interactions in Requiem feel honest and true-to-life, which has nothing to do with how factual it is, or isn't."
m/10006856-requiem,Bill Stamets,TRUE,Chicago Sun-Times,Fresh,3月4日,2006/11/17,"Stage actress Sandra Huller delivers a stunning, understated performance..."
m/10006856-requiem,Philip French,TRUE,Guardian,Fresh,,2006/11/18,"The movie ends a little too abruptly, but it features a heartrending performance from Sandra Huller that brought her the best actress award at this year's Berlin Film Festival."
m/10006856-requiem,David Mattin,TRUE,BBC.com,Fresh,4月5日,2006/11/21,"A naturalistic and thrillingly powerful film, with a stand-out performance from Hller at its centre."
m/10006856-requiem,Wesley Morris,TRUE,Boston Globe,Fresh,3月4日,2006/11/24,"Working from an economical and intelligent script by Bernd Lange , Schmid directs his first feature with the easy conviction that eluded the makers of the preposterous Emily Rose."
m/10006856-requiem,Robin Clifford,FALSE,Reeling Reviews,Fresh,B,2006/12/30,"Sandra Hueller leads a fine cast and gives a textured performance as wallflower Michaela who is suddenly freed when she goes out into the world, only to be done in by her inner, psychosis-driven demons."
m/10006856-requiem,Ed Scheid,FALSE,Boxoffice Magazine,Fresh,3.5/5,2006/12/30,[Huller] combines the raw physicality of Michaela's seizures with an emotional confusion as she ponders the cause of her attacks and how to react to them.
m/10006856-requiem,Helen O'Hara,FALSE,Empire Magazine,Fresh,4月5日,2006/12/30,"A tragic tale of teen rebellion and misplaced faith, this is a sober and sobering account of a young girl's untimely end, made enthralling by great performances and restrained direction."
m/10006856-requiem,Doris Toumarkine,FALSE,Film Journal International,Fresh,,2007/3/1,"What matters in Requiem amounts to the fine performances, Schmid's assured hand, and the magnificent rustic scenery."
m/10006856-requiem,Kam Williams,FALSE,Upstage Magazine,Fresh,4月4日,2007/3/10,"A convincing portrayal of a helpless soul wavering between fear and faith, and the madness of murder being perpetrated in the name of Christ."
m/10006856-requiem,Christopher Null,FALSE,Filmcritic.com,Rotten,2.5/5,2007/3/15,
m/10006856-requiem,Anton Bitel,FALSE,Film4,Fresh,4.5/5,2007/6/15,"an intense, disturbing and bleak drama of ecstasy and insanity, all set in a world where, if there is a God at all, it truly requires a leap of faith into the dark to grasp Him."
m/10006856-requiem,Ryan Pollard,FALSE,Starburst,Rotten,6月10日,2018/3/16,"In the end, Requiem is something of a disappointment."
m/10006940-silk,Derek Elley,TRUE,Variety,Rotten,,2006/5/25,"Over-complicated script, which tries to mix science, ghost cliches and protags' personal problems in a single pot, starts OK but gradually runs out of steam after the first 40 minutes."
m/10006940-silk,Ray Bennett,TRUE,Hollywood Reporter,Fresh,,2006/5/26,"The film relies heavily on dramatic music for its thrills and some of the effects are a bit cheesy, but it appears to be so well meant that these flaws are easily forgiven."
m/10006940-silk,Pablo Villa莽a,FALSE,Cinema em Cena,Rotten,2月5日,2007/1/18,"Depois de prender a ateno do pblico durante sua metade inicial graas a idias e momentos interessantes, o roteiro se perde sem maiores avisos, transformando-se em uma baguna capaz de levar at mesmo o mais paciente dos espectadores  loucura."
m/10006940-silk,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Fresh,,2007/6/22,Su Chao-Bin does some remarkable things by keeping his little ghost in plain sight; he creates the kind of dead-on spectral chills that all the silly jump-scares in the world can't quite equal.
m/10006940-silk,Don Willmott,FALSE,Filmcritic.com,Rotten,3月5日,2008/7/31,"isn't quite the terrorfest that it's billed as, but it will hold your interest. Just don't expect to scream."
m/10007139-park,Michael Ferraro,FALSE,Film Threat,Fresh,4月5日,2006/6/24,"It's a hilarious, crowd-pleasing film about everything from honesty to sex to freedom that's definitely smart without being too overbearing."
m/10007139-park,Justin Chang,TRUE,Variety,Rotten,,2006/6/24,Enjoyably rude but uneven.
m/10007139-park,F.X. Feeney,FALSE,L.A. Weekly,Fresh,,2007/11/1,[Makes] the most of thrifty means to highly entertaining effect.
m/10007139-park,Kevin Crust,TRUE,Los Angeles Times,Fresh,3月5日,2007/11/2,"A flotilla of L.A. residents gathers in an unlandscaped recreation area in Baldwin Hills to canoodle, attempt suicide, plot revenge and dig into one another's psyches in writer-director Kurt Voelker's high-spirited if slight comedy, Park."
m/10007139-park,Jay Antani,FALSE,Boxoffice Magazine,Rotten,2月5日,2007/11/7,"If Park aspired to any real insights or to any ambition beyond the routine, its hysterics would be worth sitting through."
m/10007139-park,Michael Rechtshaffen,TRUE,Hollywood Reporter,Rotten,,2007/11/9,"It's all harmlessly naughty at the outset, but when it comes to juggling all those characters and their intersecting scenarios, Voelker lacks the dexterity of, say, Robert Altman."
m/10007139-park,Jack Mathews,TRUE,New York Daily News,Fresh,2.5/4,2007/11/16,There are plenty of laughs in the outrageous predicaments and the actors are obviously having a ball.
m/10007139-park,Ken Fox,FALSE,TV Guide,Rotten,2月4日,2007/11/16,"There's very little cohesion among the separate storylines and aside from some nice performances, it all seems rather pointless."
m/10007139-park,Kyle Smith,TRUE,New York Post,Rotten,1.5/4,2007/11/16,"None of the characters seems particularly believable, except Lake's; she brings some feeling to a thin role. And the campy, ""outrageous"" comedy is pretty thin, too."
m/10007139-park,Jeannette Catsoulis,TRUE,New York Times,Rotten,1.5/5,2007/11/16,"Suicide, infidelity, spousal abuse and arrested development are the building blocks of Park a wearisome comedy."
m/10007139-park,Rob Humanick,FALSE,Slant Magazine,Rotten,0.5/4,2007/11/16,"Man, have we gone downhill since Short Cuts."
m/10007142-the_4th_dimension,Josh Bell,FALSE,Las Vegas Weekly,Rotten,1.5/5,2006/6/15,"Annoying, pretentious and impossible to follow."
m/10007142-the_4th_dimension,Robert Koehler,TRUE,Variety,Fresh,,2006/6/22,"Sustains a disturbing, somnambulistic mood..."
m/10007142-the_4th_dimension,Eric D. Snider,FALSE,EricDSnider.com,Rotten,C+,2006/6/23,"It is a film whose concept is too often done, and usually only about as well as it's done here."
m/10007142-the_4th_dimension,Mark Bell,FALSE,Film Threat,Fresh,4月5日,2006/6/24,"Drifting through this world with Jack, you've just got to let go and enjoy the slow burn."
m/10007142-the_4th_dimension,Michael Rechtshaffen,TRUE,Hollywood Reporter,Fresh,,2006/6/29,A densely etched portrait of a young man's descent into insanity.
m/10007142-the_4th_dimension,,FALSE,Reel.com,Rotten,2月4日,2007/3/10,
m/10007142-the_4th_dimension,James O'Ehley,FALSE,Sci-Fi Movie Page,Fresh,,2007/7/18,An 'art' movie (and we say that with the best of possible intentions) that is well worth checking out.
m/10007142-the_4th_dimension,Rob Humanick,FALSE,Projection Booth,Fresh,B,2008/1/31,"The 4th Dimension prevails for both its overall lack of pretension, as well as a more implicit approach to such psychological mindgames."
m/10007333-bon_cop_bad_cop,Jeremy Knox,FALSE,Film Threat,Fresh,3月5日,2006/8/8,"Accessible and entertaining, with enough local flavor to seem exotic to English viewers. Not only that, but it's FUN."
m/10007333-bon_cop_bad_cop,Peter Howell,TRUE,Toronto Star,Fresh,3月4日,2006/8/18,Worth seeing for the delightful banter between Feore and Bouchard.
m/10007333-bon_cop_bad_cop,Jane Stevenson,FALSE,Jam! Movies,Rotten,2.5/5,2006/8/18,It's all a bit hackneyed and cliched.
m/10007333-bon_cop_bad_cop,Stephen Cole,TRUE,Globe and Mail,Fresh,3月4日,2006/8/18,"As with all buddy movies, Bon Cop Bad Cop succeeds on the strength of the leads' rapport."
m/10007333-bon_cop_bad_cop,Ken Eisner,FALSE,Georgia Straight,Fresh,,2006/8/26,"Bon Cop, Bad Cop, a rare Canadian venture into straightforward commercialism, manages to work well as both light entertainment and running commentary on the culture clash between the English and French Canadas."
m/10007333-bon_cop_bad_cop,Mark Palermo,FALSE,"The Coast (Halifax, Nova Scotia)",Rotten,,2007/3/15,"Billed as Canada's first bilingual feature, director Erik Canuel imitates US buddy film formula."
m/10007333-bon_cop_bad_cop,Brian Webster,FALSE,Apollo Guide,Fresh,79/100,2007/7/13,Its good-hearted probing of Canada's social and cultural balancing act likely will do more to promote harmony in Canada than a whole raft of political speeches.
m/10007333-bon_cop_bad_cop,Brendan Kelly,FALSE,Montreal Gazette,Fresh,3月5日,2017/5/25,"Bon Cop Bad Cop is what it is, and no more: un bon summer entertainment."
m/10007333-bon_cop_bad_cop,Tim Brayton,FALSE,Alternate Ending,Fresh,3月5日,2017/8/27,Largely fun... But there is one caveat: it is almost certainly impossible to completely love this film if you're not a bilingual Canadian.
m/10007415-amazing_grace,Kirk Honeycutt,TRUE,Hollywood Reporter,Rotten,,2006/9/13,"The political maneuverings are of some historical interest, but modern relevancy is hard to find."
m/10007415-amazing_grace,Eddie Cockrell,TRUE,Variety,Fresh,,2006/9/15,A workmanlike costumer that distills Blighty's long battle for the abolition of slavery and the personalities behind landmark antislavery legislation into a tidy story of conscience and perseverance.
m/10007415-amazing_grace,Kevin Courrier,FALSE,Boxoffice Magazine,Rotten,2月5日,2006/11/29,A terrific subject becomes a tepid morality play.
m/10007415-amazing_grace,Ed Gonzalez,FALSE,Slant Magazine,Fresh,2.5/4,2007/1/31,Fernando Meirelles and Edward Zwick take note: Amazing Grace is proof that liberal filmmakers can make movies that aren't desperate manifestations of their political guilt.
m/10007415-amazing_grace,Emanuel Levy,FALSE,EmanuelLevy.Com,Fresh,B-,2007/2/10,"Based on the true story of one man's crusade to end slavery in 18th-century Great Britain, Michael Apted's film is a conventional social injustice drama, immenseley helped by Iown Gruffudd's captivating lead performance."
m/10007415-amazing_grace,Kam Williams,FALSE,NewsBlaze,Fresh,3.5/4,2007/2/12,"This compelling bio-pic is an overdue tribute to William Wilberforce (1759-1833), the British abolitionist who, for 20 years, tirelessly lobbied Parliament to end England's participation in the slave trade."
m/10007415-amazing_grace,Andrew Sarris,TRUE,Observer,Fresh,,2007/2/14,"Michael Apted's Amazing Grace, from a screenplay by Steven Knight, turns out to be blessed with inspirational nobility and comic eccentricity to bring it to emotional fruition."
m/10007415-amazing_grace,Jules Brenner,FALSE,Cinema Signals,Rotten,3月5日,2007/2/15,"TV in vision, structure and execution. To think feature film as a delivery vehicle for it is more ambitious than this telling of a worthy, under-appreciated story justifies."
m/10007415-amazing_grace,Frederic and Mary Ann Brussat,FALSE,Spirituality & Practice,Fresh,5月5日,2007/2/15,An inspiring drama directed by Michael Apted about a zealous abolitionist in eighteenth century England who models for us a moral heroism.
m/10007415-amazing_grace,Louis Proyect,FALSE,rec.arts.movies.reviews,Rotten,,2007/2/18,"Sanitized version of the career and life of William Wilberforce, who thought that the uncouth behavior of slaves was a greater sin than slavery itself. Pure hagiography and an assault on the historical record."
m/10007415-amazing_grace,David Edelstein,TRUE,New York Magazine/Vulture,Fresh,,2007/2/20,"Michael Apted's Amazing Grace is a beautifully chiseled blunt instrument. No, it's not subtle, but how subtle was slavery?"
m/10007415-amazing_grace,Harvey S. Karten,FALSE,Compuserve,Fresh,A-,2007/2/20,Inspiring drama of how one man can make a huge difference in the fight against the importation of slaves in Britain.
m/10007415-amazing_grace,Frank Swietek,FALSE,One Guy's Opinion,Fresh,B-,2007/2/20,"Though it's not as inspiring as its makers might have wished, it's a solid, respectful treatment of a significant episode in the anti-slavery movement."
m/10007415-amazing_grace,Andrea Chase,FALSE,Killer Movie Reviews,Fresh,5月5日,2007/2/21,"an intelligent film about serious thinkers and their ideas, and it's director Michael Apted's spare, incisive vison that prevents the film from becoming either cloying or maudlin, though the screen is painted with emotion"
m/10007415-amazing_grace,Gregory Kirschling,TRUE,Entertainment Weekly,Rotten,C+,2007/2/21,It leaves the blood unstirred.
m/10007415-amazing_grace,James Berardinelli,TRUE,ReelViews,Rotten,2.5/4,2007/2/21,Apted is without a doubt one of the foremost documentarians working today. His Up Series represents a cinematic hallmark. His feature credits are less certain.
m/10007415-amazing_grace,Peter Canavese,FALSE,Groucho Reviews,Fresh,3月4日,2007/2/22,"A creditable historical drama about those who choose to be in the world, not merely of it."
m/10007415-amazing_grace,Joe Morgenstern,TRUE,Wall Street Journal,Fresh,,2007/2/22,Amazing Grace is a case of good works done well...[an] admirable historical drama.
m/10007415-amazing_grace,Matt McKillop,FALSE,Filmcritic.com,Fresh,3.5/5,2007/2/22,"A movie for people who like uncomplicated, uplifting stories where good triumphs over evil."
